,valor_venda
8296,550832.7
8297,560340.03
8298,653031.7
8299,731292.46
8300,362312.89
8301,701492.68
8302,716893.56
8303,646222.91
8304,665385.57
8305,330579.37
8306,484339.05
8307,770771.46
8308,343728.0
8309,606283.63
8310,539652.44
8311,406682.99
8312,424812.74
8313,524914.41
8314,768265.74
8315,332453.36
8316,392325.25
8317,687074.77
8318,424156.75
8319,260669.54
8320,397910.9
8321,793278.67
8322,440886.72
8323,322258.0
8324,368132.0
8325,305310.53
8326,356970.65
8327,435387.87
8328,511550.85
8329,570072.23
8330,464457.03
8331,765572.1
8332,528633.96
8333,336929.62
8334,255099.03
8335,756391.11
8336,687425.33
8337,795346.11
8338,257399.84
8339,400051.64
8340,676809.6
8341,746452.38
8342,327605.25
8343,799605.79
8344,787783.8
8345,520969.26
8346,599475.0
8347,662282.22
8348,467151.2
8349,603093.28
8350,462203.07
8351,619531.24
8352,636598.29
8353,650492.34
8354,713985.24
8355,677247.75
8356,569634.18
8357,298368.97
8358,381562.71
8359,280960.91
8360,307671.65
8361,591476.25
8362,570899.86
8363,676134.73
8364,324589.43
8365,444178.16
8366,488353.37
8367,677675.15
8368,655898.84
8369,474794.57
8370,345537.34
8371,687073.19
8372,585285.58
8373,419103.0
8374,540385.21
8375,301372.83
8376,260309.76
8377,477086.05
8378,557925.98
8379,404331.61
8380,339386.67
8381,382976.49
8382,664803.31
8383,295046.97
8384,330638.2
8385,258419.03
8386,598230.42
8387,448553.83
8388,761891.19
8389,560960.23
8390,462616.92
8391,426487.44
8392,467705.13
8393,355977.32
8394,453878.17
8395,526525.51
8396,418752.29
8397,779835.22
8398,628086.27
8399,761946.04
8400,791189.9
8401,280643.93
8402,496413.27
8403,663618.67
8404,293655.16
8405,243039.05
8406,639640.29
8407,286311.61
8408,644759.12
8409,541859.83
8410,753311.39
8411,557048.08
8412,423601.12
8413,352835.7
8414,371112.6
8415,776810.89
8416,401858.53
8417,400031.87
8418,654304.23
8419,549863.62
8420,255649.46
8421,422208.43
8422,265552.87
8423,317977.32
8424,379584.0
8425,296177.92
8426,490387.11
8427,795488.57
8428,596861.33
8429,485129.57
8430,763800.92
8431,619311.07
8432,702427.44
8433,540342.65
8434,606319.38
8435,664223.95
8436,786184.23
8437,687729.3
8438,325521.38
8439,498840.36
8440,753212.14
8441,786789.27
8442,590589.76
8443,441674.41
8444,632830.31
8445,287879.56
8446,333539.64
8447,543246.84
8448,283602.1
8449,690949.34
8450,591027.66
8451,251414.34
8452,680375.78
8453,332818.85
8454,667366.21
8455,682134.94
8456,446325.1
8457,412815.83
8458,437372.57
8459,695039.33
8460,431729.91
8461,717469.11
8462,742340.32
8463,241208.91
8464,356166.7
8465,504994.65
8466,373628.28
8467,563602.89
8468,712062.33
8469,554084.69
8470,326637.56
8471,699220.94
8472,490525.7
8473,511082.33
8474,287239.24
8475,591149.86
8476,573363.52
8477,453916.02
8478,337817.4
8479,549366.79
8480,674240.47
8481,419643.73
8482,239091.45
8483,548246.97
8484,615733.44
8485,575874.16
8486,551945.61
8487,724907.65
8488,605825.41
8489,282533.35
8490,536282.26
8491,559311.97
8492,324738.09
8493,619870.88
8494,498631.92
8495,736021.56
8496,446389.38
8497,730456.76
8498,377259.4
8499,576080.68
8500,273868.01
8501,293726.88
8502,445222.88
8503,586748.39
8504,631538.75
8505,622089.26
8506,375246.11
8507,325650.28
8508,476077.27
8509,778473.67
8510,609014.05
8511,737249.93
8512,326670.46
8513,448056.36
8514,310485.92
8515,376034.05
8516,370711.93
8517,760816.81
8518,323436.48
8519,701256.1
8520,411698.76
8521,259890.61
8522,258552.22
8523,436522.01
8524,372587.28
8525,724017.62
8526,769638.57
8527,731032.26
8528,569862.17
8529,498482.33
8530,713570.42
8531,636786.91
8532,508373.41
8533,345694.9
8534,394983.05
8535,301088.03
8536,346672.77
8537,586753.19
8538,351263.92
8539,587047.77
8540,764501.92
8541,347716.52
8542,755337.83
8543,334183.62
8544,609628.18
8545,301865.85
8546,698952.1
8547,462810.12
8548,502154.89
8549,281484.18
8550,594312.88
8551,556919.85
8552,302601.88
8553,681812.52
8554,512290.36
8555,286261.13
8556,334841.09
8557,564511.85
8558,577838.04
8559,607625.23
8560,346075.61
8561,250502.91
8562,663806.23
8563,305926.41
8564,719639.86
8565,598398.27
8566,247820.66
8567,450359.38
8568,458901.79
8569,721946.46
8570,612945.34
8571,442983.13
8572,247526.74
8573,512168.95
8574,685583.04
8575,590236.88
8576,528288.32
8577,371740.52
8578,723745.93
8579,711348.8
8580,389330.2
8581,763049.42
8582,480116.17
8583,705665.19
8584,270105.59
8585,334222.61
8586,710938.68
8587,686282.66
8588,502976.29
8589,681157.55
8590,527239.28
8591,431240.73
8592,410437.51
8593,711333.03
8594,655034.82
8595,703888.87
8596,289092.89
8597,679266.48
8598,567309.17
8599,712912.7
8600,611405.27
8601,502868.31
8602,732019.32
8603,607665.87
8604,776311.18
8605,278961.55
8606,506327.09
8607,747076.69
8608,735464.41
8609,313527.04
8610,246808.57
8611,560867.74
8612,406217.96
8613,699382.71
8614,277828.18
8615,249835.02
8616,785758.5
8617,338103.83
8618,784298.49
8619,378390.08
8620,352642.24
8621,294721.48
8622,597197.3
8623,745708.04
8624,380130.6
8625,608690.84
8626,410419.28
8627,325391.27
8628,316157.17
8629,693997.72
8630,269682.37
8631,501715.65
8632,508121.91
8633,495659.25
8634,414061.69
8635,345157.98
8636,794942.21
8637,611267.26
8638,309686.91
8639,596872.99
8640,647674.82
8641,239038.56
8642,780201.11
8643,421101.92
8644,648841.54
8645,277933.86
8646,359286.72
8647,427933.88
8648,539802.66
8649,242787.07
8650,453105.43
8651,726893.29
8652,254829.75
8653,545290.85
8654,770022.58
8655,375596.01
8656,642701.57
8657,659519.71
8658,279678.13
8659,709304.16
8660,751887.04
8661,261814.28
8662,241273.73
8663,713800.15
8664,609319.33
8665,598696.32
8666,361642.19
8667,295187.44
8668,311299.25
8669,476933.33
8670,609700.83
8671,465756.55
8672,450077.13
8673,518646.59
8674,342954.05
8675,508664.0
8676,466360.33
8677,798235.67
8678,769123.24
8679,617071.23
8680,765649.13
8681,256602.24
8682,413640.73
8683,499616.79
8684,694339.8
8685,544956.64
8686,656678.76
8687,635887.35
8688,636517.45
8689,554246.76
8690,454268.37
8691,566323.49
8692,545269.06
8693,259145.56
8694,484100.97
8695,619747.43
8696,653394.9
8697,756747.08
8698,680844.43
8699,431859.03
8700,265378.83
8701,340226.26
8702,556638.89
8703,543561.24
8704,576637.22
8705,495005.0
8706,429682.71
8707,285661.39
8708,318125.3
8709,248575.07
8710,636453.07
8711,551626.3
8712,421637.21
8713,679440.45
8714,541985.9
8715,708556.18
8716,486224.47
8717,260338.77
8718,626633.78
8719,579301.39
8720,455123.82
8721,271571.19
8722,751339.91
8723,297045.51
8724,774738.66
8725,386835.45
8726,327536.26
8727,738597.94
8728,433275.8
8729,769267.48
8730,546215.26
8731,566830.13
8732,334237.65
8733,388161.6
8734,281372.64
8735,675362.18
8736,562565.67
8737,322833.66
8738,629124.43
8739,697490.99
8740,731319.51
8741,706291.73
8742,379149.5
8743,492116.05
8744,768564.09
8745,279801.4
8746,674049.83
8747,764039.99
8748,440144.76
8749,371411.73
8750,400125.86
8751,665378.07
8752,272276.94
8753,677048.41
8754,364275.56
8755,346144.25
8756,649293.5
8757,618796.33
8758,689559.46
8759,586111.13
8760,696681.36
8761,600835.03
8762,479138.88
8763,353108.15
8764,313404.01
8765,779828.98
8766,550561.87
8767,522281.3
8768,763983.84
8769,713856.09
8770,501532.68
8771,705352.12
8772,413753.68
8773,281449.98
8774,256922.02
8775,299777.82
8776,762461.48
8777,244174.41
8778,633700.84
8779,454045.59
8780,342935.45
8781,563582.97
8782,328192.26
8783,517512.79
8784,624747.4
8785,433851.79
8786,622414.39
8787,535600.8
8788,307688.28
8789,442719.43
8790,265009.04
8791,339685.01
8792,676073.23
8793,468946.91
8794,765974.45
8795,544923.23
8796,459358.77
8797,694690.12
8798,446154.83
8799,271090.28
8800,495310.84
8801,669650.43
8802,458099.06
8803,370578.58
8804,786780.8
8805,299396.01
8806,755224.37
8807,637097.53
8808,334469.6
8809,394885.43
8810,359594.22
8811,690433.76
8812,317488.94
8813,695760.82
8814,348886.99
8815,660462.26
8816,447508.09
8817,759398.9
8818,343854.38
8819,340074.46
8820,594031.4
8821,476735.94
8822,561552.99
8823,304554.15
8824,521788.67
8825,545487.44
8826,394447.04
8827,636030.08
8828,679961.81
8829,615281.96
8830,749524.51
8831,502840.03
8832,670981.95
8833,540934.39
8834,321284.01
8835,607996.1
8836,367498.08
8837,558613.62
8838,427184.59
8839,455694.38
8840,488479.32
8841,693496.9
8842,752530.01
8843,268909.87
8844,472196.99
8845,734780.27
8846,376163.7
8847,418149.98
8848,240100.6
8849,752400.85
8850,709538.6
8851,732330.91
8852,481310.61
8853,456461.84
8854,417354.12
8855,543090.32
8856,275303.07
8857,649518.51
8858,339314.35
8859,394375.78
8860,535740.33
8861,589641.92
8862,623928.64
8863,484144.11
8864,352012.6
8865,621829.83
8866,558757.43
8867,438465.44
8868,440777.17
8869,681752.58
8870,575896.72
8871,375550.83
8872,322133.42
8873,539545.22
8874,743517.55
8875,517008.54
8876,481109.84
8877,306916.92
8878,344986.58
8879,412792.02
8880,262393.94
8881,293026.56
8882,772956.66
8883,286813.09
8884,566729.37
8885,724216.01
8886,498118.02
8887,454585.4
8888,449174.16
8889,620504.99
8890,456644.5
8891,761130.01
8892,694944.1
8893,756109.41
8894,422074.52
8895,584300.45
8896,658399.57
8897,587050.9
8898,538113.55
8899,462030.98
8900,294951.14
8901,757757.69
8902,589669.48
8903,660953.06
8904,599583.65
8905,300453.55
8906,330363.97
8907,361769.06
8908,751024.51
8909,520368.67
8910,780265.87
8911,316059.71
8912,322117.41
8913,421640.47
8914,451259.32
8915,713184.27
8916,766041.95
8917,393070.41
8918,400374.9
8919,398403.89
8920,298982.92
8921,458163.47
8922,685220.66
8923,371680.02
8924,722211.36
8925,695847.53
8926,756978.93
8927,738318.89
8928,257438.64
8929,795203.01
8930,555084.34
8931,452271.79
8932,316994.8
8933,786013.91
8934,737730.56
8935,430455.1
8936,312879.35
8937,601557.36
8938,531029.31
8939,448815.42
8940,662648.1
8941,340932.71
8942,428691.85
8943,491525.14
8944,315546.37
8945,768296.34
8946,730625.05
8947,340611.86
8948,497507.34
8949,375200.71
8950,256058.22
8951,663684.33
8952,515523.64
8953,627146.64
8954,518988.49
8955,310047.74
8956,673597.09
8957,559252.78
8958,387348.55
8959,692444.86
8960,292428.62
8961,467488.23
8962,625065.07
8963,539160.06
8964,286456.72
8965,531136.22
8966,760082.95
8967,556455.48
8968,722879.9
8969,431578.74
8970,708315.27
8971,510675.87
8972,295283.55
8973,365250.03
8974,555394.77
8975,274574.75
8976,306997.47
8977,768411.04
8978,492291.21
8979,767613.59
8980,465091.47
8981,538497.08
8982,342213.91
8983,785008.49
8984,329989.04
8985,467879.84
8986,616105.7
8987,330223.8
8988,387678.01
8989,746647.21
8990,783371.71
8991,737847.77
8992,345244.72
8993,469950.88
8994,364679.94
8995,316606.6
8996,268621.91
8997,460993.94
8998,791192.19
8999,796179.21
9000,416440.97
9001,745162.26
9002,358458.9
9003,254856.96
9004,617005.6
9005,509418.27
9006,401625.58
9007,409449.55
9008,786800.59
9009,258309.5
9010,402745.08
9011,294240.48
9012,428492.7
9013,525947.05
9014,512873.77
9015,312386.93
9016,332737.61
9017,534684.96
9018,350878.23
9019,705719.26
9020,465609.09
9021,728621.47
9022,251003.52
9023,424553.28
9024,663468.5
9025,485106.48
9026,512823.77
9027,303497.36
9028,693578.22
9029,634627.5
9030,729381.58
9031,465107.24
9032,617908.2
9033,718708.31
9034,619909.22
9035,463164.9
9036,704327.8
9037,341318.1
9038,471997.89
9039,596255.87
9040,649754.32
9041,601715.6
9042,699619.06
9043,498007.4
9044,570880.51
9045,416344.45
9046,444738.38
9047,679968.89
9048,377060.84
9049,715081.08
9050,658736.64
9051,415105.5
9052,622204.3
9053,359974.07
9054,320428.9
9055,244107.36
9056,240961.72
9057,537337.44
9058,273928.57
9059,537547.95
9060,732278.38
9061,625523.2
9062,403758.5
9063,567403.57
9064,415619.54
9065,324618.13
9066,256985.5
9067,770073.6
9068,478408.87
9069,324136.69
9070,399566.49
9071,708596.93
9072,361743.1
9073,481993.99
9074,555228.23
9075,528426.78
9076,553693.93
9077,263985.99
9078,245170.77
9079,647721.08
9080,657885.41
9081,393180.94
9082,442922.29
9083,361659.58
9084,625280.88
9085,689718.92
9086,441272.84
9087,370898.85
9088,250324.87
9089,677600.08
9090,447250.05
9091,461051.22
9092,373315.77
9093,298363.61
9094,497422.89
9095,418849.26
9096,328402.28
9097,308880.33
9098,763774.48
9099,630017.04
9100,364678.71
9101,747932.11
9102,365416.17
9103,679635.82
9104,717545.34
9105,752479.2
9106,767775.31
9107,639815.53
9108,247929.25
9109,526142.52
9110,659553.81
9111,506299.32
9112,699414.61
9113,391205.77
9114,327765.0
9115,504421.81
9116,577237.29
9117,635889.68
9118,518675.93
9119,252751.3
9120,683517.52
9121,754169.01
9122,508750.01
9123,269705.0
9124,435128.54
9125,408792.16
9126,354232.48
9127,615129.82
9128,720568.41
9129,258676.41
9130,660797.97
9131,736219.37
9132,447322.52
9133,500903.96
9134,532802.67
9135,621216.39
9136,292431.95
9137,387113.49
9138,323919.01
9139,589292.7
9140,736699.42
9141,526433.48
9142,282857.09
9143,290990.53
9144,740974.75
9145,325375.49
9146,291007.32
9147,332917.72
9148,576621.42
9149,727149.22
9150,261532.09
9151,798024.73
9152,678261.29
9153,518040.11
9154,470513.69
9155,759423.16
9156,330451.13
9157,593202.37
9158,270283.8
9159,436486.77
9160,641416.3
9161,409993.74
9162,768867.06
9163,671708.77
9164,535770.99
9165,760682.76
9166,684110.72
9167,775092.4
9168,340705.48
9169,534738.74
9170,635287.0
9171,408666.99
9172,446639.51
9173,760494.64
9174,528037.77
9175,271046.05
9176,469610.52
9177,718475.88
9178,409560.13
9179,672567.03
9180,282265.91
9181,625542.99
9182,391529.74
9183,763114.65
9184,743712.55
9185,464526.64
9186,457469.62
9187,304460.76
9188,254356.58
9189,767710.58
9190,531719.11
9191,796546.99
9192,756840.35
9193,769110.79
9194,391710.17
9195,262789.01
9196,629134.48
9197,649986.48
9198,648768.85
9199,652604.76
9200,650221.41
9201,632588.1
9202,718722.09
9203,571429.49
9204,388017.69
9205,362957.95
9206,600949.47
9207,487631.44
9208,748371.97
9209,352756.77
9210,498617.09
9211,244551.0
9212,422152.22
9213,466862.79
9214,575313.86
9215,278399.84
9216,556086.75
9217,726807.85
9218,255404.82
9219,508812.79
9220,394004.58
9221,621051.85
9222,399545.31
9223,435178.19
9224,426752.9
9225,784920.63
9226,636336.28
9227,777574.91
9228,778676.32
9229,239642.22
9230,394317.79
9231,524400.08
9232,697574.14
9233,452138.64
9234,536303.95
9235,500078.09
9236,608188.75
9237,755955.29
9238,444766.07
9239,586955.57
9240,799541.73
9241,759759.26
9242,519826.92
9243,276446.88
9244,335493.32
9245,537658.84
9246,786458.93
9247,339130.14
9248,372793.31
9249,625138.07
9250,346726.88
9251,618444.29
9252,598095.27
9253,400504.49
9254,352342.2
9255,656421.0
9256,386988.89
9257,760424.86
9258,566008.97
9259,370632.0
9260,628730.14
9261,765737.8
9262,258238.72
9263,505763.46
9264,781980.8
9265,444875.5
9266,243305.75
9267,241607.18
9268,714206.25
9269,342075.65
9270,640489.39
9271,620153.16
9272,568468.57
9273,786083.56
9274,508211.82
9275,572690.14
9276,412449.17
9277,396254.88
9278,527832.54
9279,611348.98
9280,473200.86
9281,758801.64
9282,769593.65
9283,311145.56
9284,419441.81
9285,409005.6
9286,575708.57
9287,369337.22
9288,745449.88
9289,750445.8
9290,795754.56
9291,628379.87
9292,370472.51
9293,308811.07
9294,689968.36
9295,730620.93
9296,469331.35
9297,793329.94
9298,256467.17
9299,358642.06
9300,535527.44
9301,695734.53
9302,448236.26
9303,503037.59
9304,418915.55
9305,735645.58
9306,520280.55
9307,517524.14
9308,729181.85
9309,641184.61
9310,703346.8
9311,784879.39
9312,656679.78
9313,371033.81
9314,435428.93
9315,513279.02
9316,465112.17
9317,447724.41
9318,435175.53
9319,253009.35
9320,545958.71
9321,496545.3
9322,498797.89
9323,475849.07
9324,339668.22
9325,420626.23
9326,729740.32
9327,725900.91
9328,402236.26
9329,660847.34
9330,353815.5
9331,412468.22
9332,760141.98
9333,773178.1
9334,692713.07
9335,768367.92
9336,704339.36
9337,447956.8
9338,325145.15
9339,663802.61
9340,381323.63
9341,608675.36
9342,401937.26
9343,599484.71
9344,442571.63
9345,422290.31
9346,526635.65
9347,398725.18
9348,256584.68
9349,309712.02
9350,321076.89
9351,403299.52
9352,412223.15
9353,259075.1
9354,493046.23
9355,441050.68
9356,626671.69
9357,737705.2
9358,711728.95
9359,427060.43
9360,607284.13
9361,357169.98
9362,783049.51
9363,790935.69
9364,497291.6
9365,482835.19
9366,297882.3
9367,563899.08
9368,440024.46
9369,519304.89
9370,582864.88
9371,659728.48
9372,528639.5
9373,548665.49
9374,578748.29
9375,724393.27
9376,479458.57
9377,536845.45
9378,672172.02
9379,749741.81
9380,635554.78
9381,432644.37
9382,674735.68
9383,545246.59
9384,466322.69
9385,263231.48
9386,727629.71
9387,358453.09
9388,597412.85
9389,602399.49
9390,595308.21
9391,713664.76
9392,335223.9
9393,742724.25
9394,336885.62
9395,682670.71
9396,491338.34
9397,242519.91
9398,742761.35
9399,721352.75
9400,707944.04
9401,363163.53
9402,545315.31
9403,608238.22
9404,477572.04
9405,399483.64
9406,626950.84
9407,325836.65
9408,664185.42
9409,609285.16
9410,263287.34
9411,313164.97
9412,378665.6
9413,326588.76
9414,541568.54
9415,442379.5
9416,384892.91
9417,635728.11
9418,742217.97
9419,384327.49
9420,335045.78
9421,381491.84
9422,714323.24
9423,280924.29
9424,362149.85
9425,668802.93
9426,411038.54
9427,685273.42
9428,288049.85
9429,769321.72
9430,523153.37
9431,392663.82
9432,670362.62
9433,645430.92
9434,421422.98
9435,536754.32
9436,238844.94
9437,275248.07
9438,508604.18
9439,607608.59
9440,622233.01
9441,256220.67
9442,516712.14
9443,673491.09
9444,637127.5
9445,767005.11
9446,328302.25
9447,348631.88
9448,264160.49
9449,589720.79
9450,521724.72
9451,343086.12
9452,697080.69
9453,491266.2
9454,318747.15
9455,417750.4
9456,497825.69
9457,437701.34
9458,503309.42
9459,238807.12
9460,592436.03
9461,505587.54
9462,737291.45
9463,792417.3
9464,521554.3
9465,788494.51
9466,520571.49
9467,426795.25
9468,544010.94
9469,342928.91
9470,280524.46
9471,652212.9
9472,540495.92
9473,490277.38
9474,430343.47
9475,313773.3
9476,549897.91
9477,685567.09
9478,776982.75
9479,392843.81
9480,716997.04
9481,674686.43
9482,598566.59
9483,646615.26
9484,797048.02
9485,408076.79
9486,252755.15
9487,630966.95
9488,335069.45
9489,594862.84
9490,475027.41
9491,677725.3
9492,612803.55
9493,324020.57
9494,428995.54
9495,680827.97
9496,694580.6
9497,481249.48
9498,675614.48
9499,378563.86
9500,588868.41
9501,341671.85
9502,767241.92
9503,434361.55
9504,594780.94
9505,623400.96
9506,362048.33
9507,327380.91
9508,302114.04
9509,564235.4
9510,773291.38
9511,562021.98
9512,572532.86
9513,496297.69
9514,443413.74
9515,406855.3
9516,794519.74
9517,485543.5
9518,675404.1
9519,781637.49
9520,424198.38
9521,682237.23
9522,379150.82
9523,303190.44
9524,482242.46
9525,389239.08
9526,692856.34
9527,410111.02
9528,411268.04
9529,700860.21
9530,350099.6
9531,717286.89
9532,336204.66
9533,300334.85
9534,586607.58
9535,573124.83
9536,618212.99
9537,482327.76
9538,787538.44
9539,741041.39
9540,477313.63
9541,681507.36
9542,609201.03
9543,573740.62
9544,660862.71
9545,266488.13
9546,708700.31
9547,300223.87
9548,363709.31
9549,430821.3
9550,507536.34
9551,303960.59
9552,645057.52
9553,426306.37
9554,308493.59
9555,284370.24
9556,404816.54
9557,549316.56
9558,778847.88
9559,287104.06
9560,497243.18
9561,622307.06
9562,774261.69
9563,280289.28
9564,419412.44
9565,448306.44
9566,608407.48
9567,750746.1
